referrer,views_total,views_unique
github.com,719,82
Google,314,46
statics.teams.cdn.office.net,23,4
search.brave.com,22,2
Bing,5,3
riscv.github.io,5,2
app.codecov.io,5,1
kagi.com,5,1
jira-dc4.qualcomm.com,3,3
DuckDuckGo,3,2
