referrer,views_total,views_unique
github.com,748,121
Google,216,57
teams.public.onecdn.static.microsoft,45,5
riscv.org,41,14
linkedin.com,19,8
Bing,16,10
com.linkedin.android,10,8
DuckDuckGo,6,2
search.brave.com,3,3
doubao.com,2,2
