referrer,views_total,views_unique
Google,1003,50
github.com,479,69
statics.teams.cdn.office.net,51,19
Bing,30,6
riscv.github.io,11,3
usc-onenote.officeapps.live.com,10,2
DuckDuckGo,6,3
linkedin.com,6,3
codeberg.org,5,1
yandex.ru,4,3
